timestamp,features,normalize_features,normalize_target,vol_window,smoothing_type,smoothing_alpha,n_trees,max_depth,min_leaf_fraction,up_threshold,vote_threshold,train_size,test_size,step_size,validation_start_date,total_observations,total_trades,trading_frequency,hit_rate,edge,total_pnl,avg_monthly_pnl,std_monthly_pnl,sharpe_ratio,positive_months_pct,best_month,worst_month,positive_years_pct,target_threshold,recent_iqr_lookback
2025-08-29 01:42:27,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:42:28,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:55:57,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:55:58,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:55:58,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:55:59,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:00,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:01,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:01,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:01,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:02,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:03,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:03,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:04,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:04,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:04,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:05,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:05,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:05,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:05,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:05,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:05,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:06,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:06,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:06,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:07,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:07,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:07,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:08,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:08,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:09,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:56:09,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:35,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:39,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:40,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:42,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:43,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:43,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:44,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:46,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:47,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:48,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:48,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:49,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:49,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:49,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:52,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:52,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:52,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:53,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:53,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:53,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:53,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:53,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:54,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:54,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:57:54,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:21,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:21,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:24,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:25,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:26,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:26,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:28,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
2025-08-29 01:59:29,"Ret_0-1hr,Ret_1-2hr,Ret_2-4hr,Ret_4-8hr,Ret_8-16hr,Ret_16-32hr,Ret_32-64hr,Ret_64-128hr",True,True,200.0,exponential,,100.0,3.0,0.2,,0.5,2000,100,100,2013-01-01,3233,584,0.181,0.55,0.13,55.44,0.37,1.39,0.918,0.53,10.95,-3.48,0.769,0.0,20.0
