Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
GC,longonly,Ret_fwd6hr,2,3050,12.10,608,19.9,53.1,-0.32,0.32,0.02,0.02,1.38,-2.14,1.00,9.94,0.36,0.10,0.21
GC,longonly,Ret_fwd6hr,21,3100,12.30,607,19.6,48.4,-0.23,0.27,0.01,0.01,1.69,-1.24,0.47,5.07,0.21,0.09,0.20
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,592,20.4,49.5,-0.22,0.24,0.01,0.01,3.90,-1.49,0.39,6.24,0.16,0.06,0.18
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,698,21.2,50.4,-0.62,0.66,0.02,0.02,4.01,-2.85,1.06,19.93,0.19,0.05,0.13
NQ,longonly,Ret_fwd6hr,17,2600,10.32,512,19.7,52.3,-0.33,0.32,0.01,0.01,3.34,-4.81,0.46,9.34,0.14,0.05,0.12
NQ,longonly,Ret_fwd6hr,12,3200,12.70,673,21.0,57.8,-0.65,0.52,0.02,0.02,11.67,-9.36,1.02,24.12,0.18,0.04,0.12
GC,longonly,Ret_fwd6hr,0,3000,11.90,613,20.4,49.3,-0.27,0.29,0.01,0.00,2.02,-1.08,0.29,9.77,0.12,0.03,0.07
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,594,20.5,46.6,-0.29,0.34,0.00,0.00,2.88,-1.97,0.18,7.65,0.07,0.02,0.07
GC,shortonly,Ret_fwd6hr,4,3150,12.50,645,20.5,49.5,-0.42,0.45,0.01,0.01,3.94,-2.73,0.30,14.83,0.09,0.02,0.06
GC,longonly,Ret_fwd6hr,10,2700,10.71,568,21.0,49.3,-0.34,0.36,0.01,0.01,1.98,-2.17,0.25,8.90,0.09,0.03,0.05
GC,longonly,Ret_fwd6hr,23,3000,11.90,596,19.9,49.3,-0.27,0.28,0.00,0.00,2.08,-1.38,0.15,6.32,0.07,0.02,0.05
GC,shortonly,Ret_fwd6hr,10,2700,10.71,574,21.3,51.0,-0.40,0.39,0.00,0.00,2.40,-2.91,0.14,8.59,0.05,0.02,0.04
GC,longonly,Ret_fwd6hr,4,3150,12.50,641,20.3,51.0,-0.39,0.38,0.01,0.01,2.32,-5.00,0.22,14.06,0.07,0.02,0.03
NQ,longonly,Ret_fwd6hr,6,3200,12.70,644,20.1,51.7,-0.64,0.61,0.01,0.01,5.01,-4.60,0.32,23.53,0.08,0.01,0.03
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,581,20.8,47.2,-0.24,0.27,0.00,0.00,1.87,-1.69,0.08,7.62,0.04,0.01,0.02
GC,longonly,Ret_fwd6hr,8,3250,12.90,664,20.4,48.3,-0.45,0.48,0.00,0.00,3.66,-2.89,0.04,14.38,0.03,0.00,0.01
NQ,shortonly,Ret_fwd6hr,16,3100,12.30,650,21.0,46.9,-0.28,0.31,0.00,-0.00,4.54,-2.35,-0.04,13.16,0.00,-0.00,-0.01
GC,shortonly,Ret_fwd6hr,8,3250,12.90,652,20.1,49.4,-0.52,0.53,-0.00,-0.00,3.75,-4.29,-0.25,25.17,-0.02,-0.01,-0.02
GC,shortonly,Ret_fwd6hr,19,2800,11.11,585,20.9,50.4,-0.24,0.23,-0.00,-0.00,2.02,-1.45,-0.14,7.99,-0.05,-0.02,-0.04
GC,shortonly,Ret_fwd6hr,21,3100,12.30,661,21.3,48.6,-0.25,0.26,-0.00,-0.01,1.81,-2.19,-0.23,8.33,-0.08,-0.03,-0.05
GC,shortonly,Ret_fwd6hr,0,3000,11.90,608,20.3,49.2,-0.27,0.27,-0.00,-0.01,1.69,-1.96,-0.27,15.11,-0.09,-0.02,-0.06
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,635,19.8,45.2,-0.51,0.60,-0.01,-0.01,4.62,-3.26,-0.76,26.83,-0.11,-0.03,-0.06
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,690,20.9,47.2,-0.59,0.65,-0.01,-0.01,4.16,-5.91,-0.52,21.34,-0.05,-0.02,-0.06
GC,shortonly,Ret_fwd6hr,23,3000,11.90,583,19.4,50.4,-0.28,0.25,-0.01,-0.01,1.81,-2.10,-0.51,12.77,-0.18,-0.04,-0.07
GC,shortonly,Ret_fwd6hr,6,3150,12.50,671,21.3,48.1,-0.46,0.46,-0.02,-0.02,3.03,-2.67,-1.10,25.98,-0.22,-0.04,-0.07
NQ,shortonly,Ret_fwd6hr,14,3100,12.30,637,20.5,48.5,-0.43,0.43,-0.01,-0.01,2.77,-4.80,-0.59,15.79,-0.10,-0.04,-0.08
GC,shortonly,Ret_fwd6hr,17,2750,10.91,576,20.9,50.2,-0.28,0.24,-0.02,-0.02,1.68,-4.38,-1.17,18.69,-0.39,-0.06,-0.10
GC,longonly,Ret_fwd6hr,6,3150,12.50,647,20.5,46.2,-0.43,0.43,-0.03,-0.03,2.72,-2.64,-1.63,25.72,-0.36,-0.06,-0.10
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,615,20.8,45.0,-0.24,0.25,-0.02,-0.02,5.33,-2.53,-1.16,17.73,-0.31,-0.07,-0.11
GC,shortonly,Ret_fwd6hr,16,2900,11.51,595,20.5,52.6,-0.25,0.21,-0.01,-0.01,2.33,-2.33,-0.59,14.36,-0.23,-0.04,-0.12
NQ,shortonly,Ret_fwd6hr,0,2750,10.91,591,21.5,46.2,-0.26,0.28,-0.01,-0.01,1.93,-1.85,-0.53,8.58,-0.16,-0.06,-0.12
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,674,20.7,44.5,-0.38,0.42,-0.03,-0.03,3.85,-3.98,-1.43,17.90,-0.32,-0.08,-0.14
NQ,longonly,Ret_fwd6hr,4,3250,12.90,660,20.3,48.5,-0.48,0.45,-0.03,-0.03,3.65,-2.76,-1.52,24.47,-0.31,-0.06,-0.15
GC,shortonly,Ret_fwd6hr,14,2450,9.72,518,21.1,47.3,-0.25,0.21,-0.04,-0.04,1.15,-2.48,-1.89,18.98,-0.72,-0.10,-0.19
GC,shortonly,Ret_fwd6hr,12,2700,10.71,567,21.0,49.6,-0.29,0.25,-0.02,-0.03,2.25,-2.77,-1.28,12.27,-0.43,-0.10,-0.29
