Exit Trade Id,Column,Size,Entry Order Id,Entry Index,Avg Entry Price,Entry Fees,Exit Order Id,Exit Index,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id,Symbol,Strategy,posSize_raw,posSize_riskAdj,shares,pnl_excFriction,EntryTime,ExitTime,entryTime_text,exitTime_text
94,0,0.19626122368872967,94,6055,5095.25,0.0,95,6069,5093.5,0.0,-0.3434571414553602,-0.00034345714145536026,Long,Closed,94,ES,0,1,1,3.851846792379759e-05,-6.740731886664578e-05,1704682800000000000,1704683640000000000,2024-01-07 22:00:00,2024-01-07 22:14:00
95,0,-0.19632865416707568,95,6069,5093.5,0.0,96,6079,5098.25,0.0,-0.9325611072936226,-0.0009325611072936226,Short,Closed,95,ES,0,1,1,-3.85449404470552e-05,-0.0001830884671235122,1704683640000000000,1704684240000000000,2024-01-07 22:14:00,2024-01-07 22:24:00
96,0,0.19614573628205756,96,6079,5098.25,0.0,97,6116,5093.25,0.0,-0.9807286814103691,-0.000980728681410369,Long,Closed,96,ES,0,1,1,3.847314986163047e-05,-0.00019236574930815237,1704684240000000000,1704686460000000000,2024-01-07 22:24:00,2024-01-07 23:01:00
97,0,-0.19633829087517796,97,6116,5093.25,0.0,98,6199,5091.75,0.0,0.294507436312756,0.00029450743631275595,Short,Closed,97,ES,0,1,1,-3.854872446378598e-05,5.7823086695678975e-05,1704686460000000000,1704691440000000000,2024-01-07 23:01:00,2024-01-08 00:24:00
98,0,0.1963961309962194,98,6199,5091.75,0.0,99,6244,5087.0,0.0,-0.9328816222321166,-0.0009328816222321165,Long,Closed,98,ES,0,1,1,3.8571440270284165e-05,-0.0001832143412838498,1704691440000000000,1704694140000000000,2024-01-08 00:24:00,2024-01-08 01:09:00
99,0,-0.1965795164143896,99,6244,5087.0,0.0,100,6262,5091.5,0.0,-0.8846078238647124,-0.0008846078238647125,Short,Closed,99,ES,0,1,1,-3.8643506273715275e-05,-0.00017389577823171873,1704694140000000000,1704695220000000000,2024-01-08 01:09:00,2024-01-08 01:27:00
100,0,0.1964057743297653,100,6262,5091.5,0.0,101,6901,5162.75,0.0,13.9939114209958,0.0139939114209958,Long,Closed,100,ES,0,1,1,3.8575228190074694e-05,0.002748485008542822,1704695220000000000,1704737160000000000,2024-01-08 01:27:00,2024-01-08 13:06:00
101,0,-0.19369522057043242,101,6901,5162.75,0.0,102,6971,5162.75,0.0,0.0,0.0,Short,Closed,101,ES,0,1,1,-3.751783847182847e-05,-0.0,1704737160000000000,1704741360000000000,2024-01-08 13:06:00,2024-01-08 14:16:00
102,0,0.19369522057043242,102,6971,5162.75,0.0,103,6988,5162.75,0.0,0.0,0.0,Long,Closed,102,ES,0,1,1,3.751783847182847e-05,0.0,1704741360000000000,1704742380000000000,2024-01-08 14:16:00,2024-01-08 14:33:00
103,0,-0.19369522057043242,103,6988,5162.75,0.0,104,6992,5162.5,0.0,0.048423805142647325,4.8423805142647324e-05,Short,Closed,103,ES,0,1,1,-3.751783847182847e-05,9.379459617957117e-06,1704742380000000000,1704742620000000000,2024-01-08 14:33:00,2024-01-08 14:37:00
104,0,0.19370460048426152,104,6992,5162.5,0.0,105,7038,5163.0,0.0,0.09685230024217617,9.685230024217616e-05,Long,Closed,104,ES,0,1,1,3.752147224876736e-05,1.876073612438368e-05,1704742620000000000,1704745380000000000,2024-01-08 14:37:00,2024-01-08 15:23:00
105,0,-0.1936858415649816,105,7038,5163.0,0.0,106,7042,5163.0,0.0,0.0,0.0,Short,Closed,105,ES,0,1,1,-3.7514205222735155e-05,-0.0,1704745380000000000,1704745620000000000,2024-01-08 15:23:00,2024-01-08 15:27:00
106,0,0.1936858415649816,106,7042,5163.0,0.0,107,7043,5162.75,0.0,-0.048421460391182336,-4.842146039118234e-05,Long,Closed,106,ES,0,1,1,3.7514205222735155e-05,-9.378551305683789e-06,1704745620000000000,1704745680000000000,2024-01-08 15:27:00,2024-01-08 15:28:00
107,0,-0.19369522057043242,107,7043,5162.75,0.0,108,7085,5162.75,0.0,0.0,0.0,Short,Closed,107,ES,0,1,1,-3.751783847182847e-05,-0.0,1704745680000000000,1704748200000000000,2024-01-08 15:28:00,2024-01-08 16:10:00
108,0,0.19369522057043242,108,7085,5162.75,0.0,109,7130,5162.75,0.0,0.0,0.0,Long,Closed,108,ES,0,1,1,3.751783847182847e-05,0.0,1704748200000000000,1704750900000000000,2024-01-08 16:10:00,2024-01-08 16:55:00
109,0,-0.19369522057043242,109,7130,5162.75,0.0,110,7138,5163.5,0.0,-0.1452714154278283,-0.0001452714154278283,Short,Closed,109,ES,0,1,1,-3.751783847182847e-05,-2.813837885387135e-05,1704750900000000000,1704751380000000000,2024-01-08 16:55:00,2024-01-08 17:03:00
110,0,0.19366708627868695,110,7138,5163.5,0.0,111,7164,5162.75,0.0,-0.1452503147090738,-0.00014525031470907378,Long,Closed,110,ES,0,1,1,3.750694030767637e-05,-2.8130205230757278e-05,1704751380000000000,1704752940000000000,2024-01-08 17:03:00,2024-01-08 17:29:00
111,0,-0.19369522057043242,111,7164,5162.75,0.0,112,7358,5162.5,0.0,0.048423805142647325,4.8423805142647324e-05,Short,Closed,111,ES,0,1,1,-3.751783847182847e-05,9.379459617957117e-06,1704752940000000000,1704764640000000000,2024-01-08 17:29:00,2024-01-08 20:44:00
112,0,0.19370460048426152,112,7358,5162.5,0.0,113,7394,5161.5,0.0,-0.19370460048423865,-0.00019370460048423864,Long,Closed,112,ES,0,1,1,3.752147224876736e-05,-3.752147224876736e-05,1704764640000000000,1704766800000000000,2024-01-08 20:44:00,2024-01-08 21:20:00
113,0,-0.1937421292260002,113,7394,5161.5,0.0,114,7396,5161.25,0.0,0.048435532306484674,4.843553230648468e-05,Short,Closed,113,ES,0,1,1,-3.753601263702416e-05,9.38400315925604e-06,1704766800000000000,1704766920000000000,2024-01-08 21:20:00,2024-01-08 21:22:00
114,0,0.1937515136837007,114,7396,5161.25,0.0,115,7405,5159.25,0.0,-0.3875030273674156,-0.0003875030273674155,Long,Closed,114,ES,0,1,1,3.753964905472525e-05,-7.50792981094505e-05,1704766920000000000,1704767460000000000,2024-01-08 21:22:00,2024-01-08 21:31:00
115,0,-0.19382662208654355,115,7405,5159.25,0.0,116,7551,5154.0,0.0,1.0175897659544262,0.0010175897659544264,Short,Closed,115,ES,0,1,1,-3.756875942947978e-05,0.00019723598700476885,1704767460000000000,1704776220000000000,2024-01-08 21:31:00,2024-01-08 23:57:00
116,0,0.19402405898331393,116,7551,5154.0,0.0,117,7609,5151.75,0.0,-0.4365541327124447,-0.0004365541327124447,Long,Closed,116,ES,0,1,1,3.764533546436048e-05,-8.470200479481109e-05,1704776220000000000,1704779700000000000,2024-01-08 23:57:00,2024-01-09 00:55:00
117,0,-0.1941087979812685,117,7609,5151.75,0.0,118,7709,5149.25,0.0,0.48527199495310924,0.0004852719949531092,Short,Closed,117,ES,0,1,1,-3.7678225453732907e-05,9.419556363433227e-05,1704779700000000000,1704785700000000000,2024-01-09 00:55:00,2024-01-09 02:35:00
118,0,0.19420303927756472,118,7709,5149.25,0.0,119,7761,5145.75,0.0,-0.6797106374714303,-0.0006797106374714303,Long,Closed,118,ES,0,1,1,3.771482046464334e-05,-0.0001320018716262517,1704785700000000000,1704788820000000000,2024-01-09 02:35:00,2024-01-09 03:27:00
119,0,-0.19433513093329446,119,7761,5145.75,0.0,120,7868,5143.25,0.0,0.4858378273332846,0.00048583782733328465,Short,Closed,119,ES,0,1,1,-3.7766143114860705e-05,9.441535778715176e-05,1704788820000000000,1704795240000000000,2024-01-09 03:27:00,2024-01-09 05:14:00
120,0,0.1944295921839304,120,7868,5143.25,0.0,121,8065,5153.25,0.0,1.9442959218392843,0.0019442959218392841,Long,Closed,120,ES,0,1,1,3.780286631680949e-05,0.0003780286631680949,1704795240000000000,1704807060000000000,2024-01-09 05:14:00,2024-01-09 08:31:00
121,0,-0.19405229709406685,121,8065,5153.25,0.0,122,8097,5165.25,0.0,-2.3286275651288406,-0.0023286275651288406,Short,Closed,121,ES,0,1,1,-3.765629400748399e-05,-0.00045187552808980785,1704807060000000000,1704808980000000000,2024-01-09 08:31:00,2024-01-09 09:03:00
122,0,0.1936014713711824,122,8097,5165.25,0.0,123,8120,5157.25,0.0,-1.5488117709694507,-0.001548811770969451,Long,Closed,122,ES,0,1,1,3.748152971708676e-05,-0.0002998522377366941,1704808980000000000,1704810360000000000,2024-01-09 09:03:00,2024-01-09 09:26:00
123,0,-0.19390178874400116,123,8120,5157.25,0.0,124,8219,5159.0,0.0,-0.33932813030196485,-0.00033932813030196487,Short,Closed,123,ES,0,1,1,-3.759790367812326e-05,-6.57963314367157e-05,1704810360000000000,1704816300000000000,2024-01-09 09:26:00,2024-01-09 11:05:00
124,0,0.1938360147315371,124,8219,5159.0,0.0,125,8247,5156.25,0.0,-0.5330490405117416,-0.0005330490405117416,Long,Closed,124,ES,0,1,1,3.7572400607004674e-05,-0.00010332410166926285,1704816300000000000,1704817980000000000,2024-01-09 11:05:00,2024-01-09 11:33:00
125,0,-0.19393939393939397,125,8247,5156.25,0.0,126,8332,5157.25,0.0,-0.19393939393944493,-0.0001939393939394449,Short,Closed,125,ES,0,1,1,-3.7612488521579436e-05,-3.7612488521579436e-05,1704817980000000000,1704826680000000000,2024-01-09 11:33:00,2024-01-09 13:58:00
126,0,0.19390178874400116,126,8332,5157.25,0.0,127,8401,5156.25,0.0,-0.19390178874402864,-0.00019390178874402863,Long,Closed,126,ES,0,1,1,3.759790367812326e-05,-3.759790367812326e-05,1704826680000000000,1704830820000000000,2024-01-09 13:58:00,2024-01-09 15:07:00
127,0,-0.1939393939393939,127,8401,5156.25,0.0,128,8503,5157.25,0.0,-0.19393939393933124,-0.00019393939393933126,Short,Closed,127,ES,0,1,1,-3.761248852157942e-05,-3.761248852157942e-05,1704830820000000000,1704836940000000000,2024-01-09 15:07:00,2024-01-09 16:49:00
128,0,0.19390178874400116,128,8503,5157.25,0.0,129,8531,5155.25,0.0,-0.38780357748805727,-0.00038780357748805725,Long,Closed,128,ES,0,1,1,3.759790367812326e-05,-7.519580735624651e-05,1704836940000000000,1704838620000000000,2024-01-09 16:49:00,2024-01-09 17:17:00
129,0,-0.19397701372387371,129,8531,5155.25,0.0,130,8597,5156.0,0.0,-0.1454827602929072,-0.0001454827602929072,Short,Closed,129,ES,0,1,1,-3.762708185323189e-05,-2.822031138992392e-05,1704838620000000000,1704842580000000000,2024-01-09 17:17:00,2024-01-09 18:23:00
130,0,0.19394879751745536,130,8597,5156.0,0.0,131,8617,5154.5,0.0,-0.2909231962762533,-0.00029092319627625334,Long,Closed,130,ES,0,1,1,3.76161360584669e-05,-5.642420408770035e-05,1704842580000000000,1704843780000000000,2024-01-09 18:23:00,2024-01-09 18:43:00
131,0,-0.19400523814142984,131,8617,5154.5,0.0,-1,8634,5154.25,0.0,0.04850130953536791,4.850130953536791e-05,Short,Open,131,ES,0,1,1,-3.76380324263129e-05,9.409508106578224e-06,1704843780000000000,1704844800000000000,2024-01-09 18:43:00,2024-01-09 19:00:00
