date,prediction,probability,actual_profitable,target_value,target_value_normalized,test_end_idx,Ret_0-1hr_value,Ret_4-8hr_value
2015-04-21 09:55:00,0,0.48,0,-0.215,-0.215,2950,-0.238,0.143
2015-04-22 09:55:00,0,0.375,1,0.55,0.55,2950,-0.108,-0.382
2015-04-23 09:55:00,0,0.63,1,0.298,0.298,2950,0.286,-0.131
2015-04-24 09:55:00,1,0.935,1,0.059,0.059,2950,-0.036,0.238
2015-04-27 09:55:00,1,0.875,0,-0.732,-0.732,2950,0.083,0.059
2015-04-28 09:55:00,0,0.575,1,0.381,0.381,2950,0.036,-0.143
2015-04-29 09:55:00,1,0.865,0,-0.143,-0.143,2950,0.191,0.047
2015-04-30 09:55:00,0,0.005,0,-0.431,-0.431,2950,-0.406,-0.262
2015-05-01 09:55:00,1,0.795,1,0.562,0.562,2950,0.156,0.012
2015-05-04 09:55:00,1,0.99,0,-0.248,-0.248,2950,0.285,0.262
2015-05-05 09:55:00,1,0.86,0,-0.845,-0.845,2950,-0.059,0.047
2015-05-06 09:55:00,0,0.405,0,-0.168,-0.168,2950,-0.515,0.06
2015-05-07 09:55:00,0,0.475,1,0.604,0.604,2950,0.048,-0.578
2015-05-08 09:55:00,1,0.68,1,0.142,0.142,2950,0.202,-0.036
2015-05-11 09:55:00,0,0.575,0,-0.509,-0.509,2950,0.095,-0.13
2015-05-12 09:55:00,0,0.21,1,0.456,0.456,2950,-0.156,-0.774
2015-05-13 09:55:00,1,0.935,0,-0.369,-0.369,2950,0.191,0.107
2015-05-14 09:55:00,1,0.935,1,0.534,0.534,2950,-0.059,0.346
2015-05-15 09:55:00,1,0.835,1,0.094,0.094,2950,-0.118,0.224
2015-05-18 09:55:00,1,0.795,1,0.236,0.236,2950,0.201,0.012
2015-05-19 09:55:00,1,0.675,0,-0.024,-0.024,2950,-0.164,0.188
2015-05-20 09:55:00,0,0.185,1,0.13,0.13,2950,-0.247,-0.082
2015-05-21 09:55:00,1,0.65,1,0.283,0.283,2950,0.142,-0.059
2015-05-22 09:55:00,0,0.575,0,-0.106,-0.106,2950,0.071,-0.141
2015-05-25 09:55:00,0,0.475,0,-0.071,-0.071,2950,0.071,-0.306
2015-05-26 09:55:00,0,0.065,0,-0.391,-0.391,2950,-0.401,-0.2
2015-05-27 09:55:00,1,0.995,1,0.402,0.402,2950,0.273,0.166
2015-05-28 09:55:00,0,0.59,1,0.284,0.284,2950,-0.165,0.024
2015-05-29 09:55:00,0,0.57,0,-0.461,-0.461,2950,-0.059,-0.177
2015-06-01 09:55:00,0,0.02,1,0.131,0.131,2950,-0.237,-0.32
2015-06-02 09:55:00,0,0.185,1,0.286,0.286,2950,-0.178,-0.486
2015-06-03 09:55:00,1,0.93,1,0.012,0.012,2950,-0.047,0.095
2015-06-04 09:55:00,0,0.475,0,-0.558,-0.558,2950,0.036,-0.414
2015-06-05 09:55:00,0,0.58,1,0.06,0.06,2950,-0.108,-0.036
2015-06-08 09:55:00,0,0.6,0,-0.395,-0.395,2950,-0.084,-0.06
2015-06-09 09:55:00,0,0.21,1,0.229,0.229,2950,-0.157,-0.445
2015-06-10 09:55:00,1,0.995,1,0.514,0.514,2950,0.3,0.24
2015-06-11 09:55:00,1,0.785,0,-0.154,-0.154,2950,0.202,0.0
2015-06-12 09:55:00,0,0.555,0,-0.203,-0.203,2950,-0.191,0.072
2015-06-15 09:55:00,0,0.175,1,0.484,0.484,2950,-0.29,-0.084
2015-06-16 09:55:00,0,0.53,1,0.421,0.421,2950,0.338,-0.374
2015-06-17 09:55:00,1,0.92,0,-0.036,-0.036,3050,0.036,0.179
2015-06-18 09:55:00,1,0.995,1,0.44,0.44,3050,0.442,0.444
2015-06-19 09:55:00,0,0.6,0,-0.45,-0.45,3050,-0.201,0.142
2015-06-22 09:55:00,1,0.995,0,-0.083,-0.083,3050,0.237,0.344
2015-06-23 09:55:00,0,0.485,0,-0.106,-0.106,3050,0.154,-0.165
2015-06-24 09:55:00,0,0.37,0,-0.627,-0.627,3050,0.083,-0.284
2015-06-25 09:55:00,1,0.675,0,-0.476,-0.476,3050,-0.166,0.178
2015-06-26 09:55:00,1,0.715,0,-0.226,-0.226,3050,0.024,-0.06
2015-06-29 09:55:00,1,0.93,0,-1.396,-1.396,3050,0.169,0.339
2015-06-30 09:55:00,0,0.57,0,-0.134,-0.134,3050,-0.484,0.438
2015-07-01 09:55:00,1,0.935,0,-0.145,-0.145,3050,0.097,0.388
2015-07-02 09:55:00,1,0.66,0,-0.289,-0.289,3050,-0.181,0.205
2015-07-03 09:55:00,0,0.255,0,-1.041,-1.041,3050,-0.157,-0.109
2015-07-06 09:55:00,1,0.995,1,0.158,0.158,3050,0.292,0.587
2015-07-07 09:55:00,0,0.425,1,1.01,1.01,3050,-0.653,0.012
2015-07-08 09:55:00,0,0.07,0,-0.73,-0.73,3050,-0.231,-0.243
2015-07-09 09:55:00,1,0.93,0,-0.933,-0.933,3050,-0.012,0.219
2015-07-10 09:55:00,0,0.39,1,0.279,0.279,3050,-0.242,-0.036
2015-07-13 09:55:00,1,0.995,1,0.216,0.216,3050,0.276,0.944
2015-07-14 09:55:00,1,0.835,1,0.227,0.227,3050,0.287,-0.024
2015-07-15 09:55:00,1,0.775,0,-0.095,-0.095,3050,0.036,-0.024
2015-07-16 09:55:00,1,0.775,1,0.166,0.166,3050,-0.012,0.0
2015-07-17 09:55:00,1,0.68,1,0.165,0.165,3050,-0.106,-0.035
2015-07-20 09:55:00,1,0.79,1,0.118,0.118,3050,-0.118,0.106
2015-07-21 09:55:00,0,0.49,0,-0.448,-0.448,3050,0.118,-0.129
2015-07-22 09:55:00,1,0.89,0,-0.13,-0.13,3050,0.297,0.024
2015-07-23 09:55:00,0,0.64,0,-0.475,-0.475,3050,-0.095,-0.047
2015-07-24 09:55:00,1,0.9,0,-1.038,-1.038,3050,-0.06,0.155
2015-07-27 09:55:00,0,0.14,0,-0.085,-0.085,3050,-0.145,-0.337
2015-07-28 09:55:00,0,0.615,1,0.846,0.846,3050,-0.217,0.217
2015-07-29 09:55:00,1,0.93,1,0.538,0.538,3050,0.156,0.3
2015-07-30 09:55:00,0,0.49,1,0.586,0.586,3050,-0.286,0.06
2015-07-31 09:55:00,0,0.125,0,-0.06,-0.06,3050,-0.344,-0.143
2015-08-03 09:55:00,1,0.79,0,-0.25,-0.25,3050,-0.024,0.012
2015-08-04 09:55:00,1,0.675,0,-0.239,-0.239,3050,0.036,-0.084
2015-08-05 09:55:00,1,0.925,0,-0.404,-0.404,3050,0.214,0.228
2015-08-06 09:55:00,0,0.49,0,-0.407,-0.407,3050,-0.406,0.06
2015-08-07 09:55:00,0,0.03,0,-0.157,-0.157,3050,-0.312,-0.228
2015-08-10 09:55:00,0,0.645,1,0.346,0.346,3050,0.252,-0.096
2015-08-11 09:55:00,0,0.49,0,-0.168,-0.168,3050,0.096,-0.179
2015-08-12 09:55:00,0,0.005,1,1.141,1.141,3050,-0.315,-0.58
2015-08-13 09:55:00,0,0.4,1,0.12,0.12,3050,-0.228,-0.072
2015-08-14 09:55:00,0,0.475,1,0.204,0.204,3050,0.301,-0.216
2015-08-17 09:55:00,0,0.48,1,1.071,1.071,3050,-0.192,0.0
2015-08-18 09:55:00,0,0.38,0,-0.107,-0.107,3050,-0.072,-0.226
2015-08-19 09:55:00,0,0.35,1,0.024,0.024,3050,-0.539,-0.06
2015-08-20 09:55:00,0,0.005,0,-1.155,-1.155,3050,-0.303,-0.627
2015-08-21 09:55:00,0,0.63,0,-2.32,-2.32,3050,-0.198,0.409
2015-08-24 09:55:00,0,0.57,0,-0.225,-0.225,3050,-0.382,0.624
2015-08-25 09:55:00,1,0.925,0,-3.418,-3.418,3050,-0.052,2.007
2015-08-26 09:55:00,0,0.23,1,1.92,1.92,3050,-0.744,-0.092
2015-08-27 09:55:00,1,0.92,1,1.288,1.288,3050,-0.076,1.096
2015-08-28 09:55:00,0,0.43,1,0.113,0.113,3050,0.392,-0.278
2015-08-31 09:55:00,0,0.48,1,0.051,0.051,3050,-0.203,0.013
2015-09-01 09:55:00,0,0.43,0,-1.191,-1.191,3050,0.809,-0.452
2015-09-02 09:55:00,0,0.125,1,0.959,0.959,3050,-0.375,-0.168
2015-09-03 09:55:00,1,0.93,0,-0.612,-0.612,3050,0.166,0.385
2015-09-04 09:55:00,0,0.39,0,-0.169,-0.169,3050,0.196,-0.233
2015-09-07 09:55:00,1,0.775,1,0.362,0.362,3050,0.013,0.0
2015-09-08 09:55:00,1,0.92,1,0.807,0.807,3050,-0.077,1.135
2015-09-09 09:55:00,0,0.485,0,-2.058,-2.058,3050,-0.365,0.05
2015-09-10 09:55:00,1,0.995,1,0.697,0.697,3050,0.272,0.564
2015-09-11 09:55:00,0,0.36,1,1.062,1.062,3050,-0.052,-0.424
2015-09-14 09:55:00,0,0.545,1,0.09,0.09,3050,-0.5,0.154
2015-09-15 09:55:00,0,0.37,1,1.066,1.066,3050,-0.026,-0.257
2015-09-16 09:55:00,1,0.775,1,0.762,0.762,3050,0.089,0.0
2015-09-17 09:55:00,0,0.49,0,-0.202,-0.202,3050,0.063,-0.164
2015-09-18 09:55:00,0,0.055,0,-0.358,-0.358,3050,-0.217,-0.341
2015-09-21 09:55:00,1,0.745,0,-0.038,-0.038,3050,-0.128,0.54
2015-09-22 09:55:00,0,0.365,0,-0.091,-0.091,3050,0.155,-1.416
2015-09-23 09:55:00,0,0.62,0,-0.117,-0.117,3050,-0.22,1.083
2015-09-24 09:55:00,0,0.545,1,0.813,0.813,3050,-0.392,0.104
2015-09-25 09:55:00,0,0.58,0,-0.813,-0.813,3050,-0.245,1.012
2015-09-28 09:55:00,0,0.005,0,-1.5,-1.5,3050,-0.55,-0.482
2015-09-29 09:55:00,0,0.58,0,-0.319,-0.319,3050,-0.239,0.63
2015-09-30 09:55:00,1,0.935,1,0.58,0.58,3050,0.105,0.317
2015-10-01 09:55:00,0,0.325,1,0.552,0.552,3050,-0.432,-0.078
2015-10-02 09:55:00,0,0.57,1,2.779,2.779,3050,-0.29,0.378
2015-10-05 09:55:00,1,0.995,1,0.623,0.623,3050,0.422,0.463
2015-10-06 09:55:00,1,0.97,0,-0.568,-0.568,3050,0.418,0.076
2015-10-07 09:55:00,1,0.995,1,0.013,0.013,3050,0.366,0.304
2015-10-08 09:55:00,1,0.915,1,1.109,1.109,3050,0.202,0.177
2015-10-09 09:55:00,0,0.455,0,-0.149,-0.149,3050,-0.037,-0.199
2015-10-12 09:55:00,1,0.775,1,0.187,0.187,3050,-0.075,0.012
2015-10-13 09:55:00,0,0.43,0,-0.486,-0.486,3050,0.3,-0.485
2015-10-14 09:55:00,1,0.835,0,-0.725,-0.725,3050,0.351,-0.013
2015-10-15 09:55:00,1,0.91,1,1.103,1.103,3050,-0.063,0.188
2015-10-16 09:55:00,1,0.91,1,0.235,0.235,3050,0.112,0.124
2015-10-19 09:55:00,1,0.97,1,0.235,0.235,3050,0.26,0.111
2015-10-20 09:55:00,0,0.425,0,-0.074,-0.074,3050,0.124,-0.21
2015-10-21 09:55:00,0,0.555,0,-0.801,-0.801,3050,-0.086,-0.086
2015-10-22 09:55:00,1,0.915,1,0.627,0.627,3050,0.606,0.062
2015-10-23 09:55:00,1,0.92,0,-0.085,-0.085,3050,0.036,0.158
2015-10-26 09:55:00,0,0.585,1,0.085,0.085,3050,-0.206,0.073
2015-10-27 09:55:00,1,0.905,0,-0.036,-0.036,3050,0.134,0.134
2015-10-28 09:55:00,1,0.905,1,0.786,0.786,3050,0.218,0.133
2015-10-29 09:55:00,0,0.49,1,0.144,0.144,3050,0.084,-0.144
2015-10-30 09:55:00,0,0.01,0,-0.385,-0.385,3050,-0.335,-0.251
2015-11-02 09:55:00,1,0.995,1,0.672,0.672,3050,0.301,0.411
2015-11-03 09:55:00,0,0.59,1,0.526,0.526,3050,0.036,-0.095
2015-11-04 09:55:00,0,0.53,0,-0.131,-0.131,3150,-0.427,0.024
2015-11-05 09:55:00,1,0.855,0,-0.369,-0.369,3150,0.095,0.107
2015-11-06 09:55:00,1,0.655,1,0.42,0.42,3150,-0.06,-0.06
2015-11-09 09:55:00,0,0.0,0,-0.265,-0.265,3150,-0.395,-0.334
2015-11-10 09:55:00,0,0.29,1,0.217,0.217,3150,0.218,-0.457
2015-11-11 09:55:00,0,0.595,0,-0.337,-0.337,3150,-0.36,0.132
2015-11-12 09:55:00,0,0.0,0,-0.79,-0.79,3150,-0.291,-0.338
2015-11-13 09:55:00,0,0.465,0,-0.75,-0.75,3150,-0.196,-0.037
2015-11-16 09:55:00,1,1.0,1,1.223,1.223,3150,0.384,0.572
2015-11-17 09:55:00,0,0.605,0,-0.195,-0.195,3150,-0.267,0.341
2015-11-18 09:55:00,0,0.385,1,1.093,1.093,3150,0.085,-0.11
2015-11-19 09:55:00,1,0.855,0,-0.168,-0.168,3150,0.0,0.192
2015-11-20 09:55:00,1,0.995,0,-0.287,-0.287,3150,0.288,0.18
2015-11-23 09:55:00,0,0.255,0,-0.12,-0.12,3150,0.036,-0.275
2015-11-24 09:55:00,0,0.4,1,0.494,0.494,3150,0.302,-0.492
2015-11-25 09:55:00,1,0.855,0,-0.12,-0.12,3150,-0.012,0.228
2015-11-26 09:55:00,1,0.855,0,-0.06,-0.06,3150,-0.072,0.275
2015-11-27 09:55:00,1,0.68,1,0.072,0.072,3150,-0.144,0.156
2015-11-30 09:55:00,0,0.595,0,-0.24,-0.24,3150,-0.454,0.132
2015-12-01 09:55:00,0,0.51,1,0.227,0.227,3150,0.431,-0.155
2015-12-02 09:55:00,1,0.77,0,-1.142,-1.142,3150,0.155,-0.024
2015-12-03 09:55:00,0,0.6,0,-1.217,-1.217,3150,-0.384,0.528
2015-12-04 09:55:00,1,1.0,1,1.113,1.113,3150,0.572,0.28
2015-12-07 09:55:00,0,0.605,0,-0.168,-0.168,3150,-0.252,0.287
2015-12-08 09:55:00,0,0.425,1,0.365,0.365,3150,-0.17,-0.084
2015-12-09 09:55:00,0,0.4,0,-0.968,-0.968,3150,0.621,-0.484
2015-12-10 09:55:00,1,0.86,1,0.183,0.183,3150,0.122,0.208
2015-12-11 09:55:00,0,0.0,0,-0.583,-0.583,3150,-0.641,-0.807
2015-12-14 09:55:00,0,0.595,1,0.738,0.738,3150,-0.287,0.186
2015-12-15 09:55:00,1,1.0,0,-0.233,-0.233,3150,0.394,0.646
2015-12-16 09:55:00,1,0.8,1,0.916,0.916,3150,-0.098,0.282
2015-12-17 09:55:00,0,0.6,0,-1.359,-1.359,3150,-0.399,0.595
2015-12-18 09:55:00,1,0.79,0,-1.25,-1.25,3150,-0.111,0.21
2015-12-21 09:55:00,1,0.855,1,0.237,0.237,3150,-0.075,0.55
2015-12-22 09:55:00,0,0.05,1,0.819,0.819,3150,-0.186,-0.21
2015-12-23 09:55:00,1,0.86,1,0.599,0.599,3150,0.122,0.283
2015-12-24 09:55:00,1,0.785,0,-0.11,-0.11,3150,-0.037,0.024
2015-12-28 09:55:00,0,0.285,1,0.208,0.208,3150,0.024,-0.207
2015-12-29 09:55:00,1,0.86,1,0.181,0.181,3150,0.182,0.305
2015-12-30 09:55:00,0,0.3,0,-0.472,-0.472,3150,-0.121,-0.157
2015-12-31 09:55:00,0,0.475,0,-0.501,-0.501,3150,-0.159,-0.061
2016-01-04 09:55:00,0,0.22,1,0.401,0.401,3150,-0.088,-0.52
2016-01-05 09:55:00,0,0.06,1,0.274,0.274,3150,-0.174,-0.932
2016-01-06 09:55:00,0,0.4,0,-0.176,-0.176,3150,0.417,-0.602
2016-01-07 09:55:00,0,0.4,0,-1.099,-1.099,3150,0.475,-0.997
2016-01-08 09:55:00,0,0.405,0,-1.821,-1.821,3150,-0.243,-0.064
2016-01-11 09:55:00,0,0.6,0,-0.013,-0.013,3150,-0.442,0.735
2016-01-12 09:55:00,1,0.855,0,-0.168,-0.168,3150,0.013,1.287
2016-01-13 09:55:00,0,0.595,0,-2.738,-2.738,3150,-0.245,0.09
2016-01-14 09:55:00,0,0.0,1,2.094,2.094,3150,-0.978,-0.621
2016-01-15 09:55:00,0,0.255,1,0.08,0.08,3150,0.013,-0.988
2016-01-18 09:55:00,1,0.855,1,0.842,0.842,3150,0.013,0.373
2016-01-19 09:55:00,0,0.6,0,-0.557,-0.557,3150,-0.829,0.515
2016-01-20 09:55:00,0,0.0,1,0.885,0.885,3150,-0.488,-0.285
2016-01-21 09:55:00,0,0.6,1,0.867,0.867,3150,-0.873,0.217
2016-01-22 09:55:00,1,1.0,1,0.132,0.132,3150,0.61,0.359
2016-01-25 09:55:00,0,0.265,0,-1.018,-1.018,3150,0.119,-0.224
2016-01-26 09:55:00,1,0.855,1,1.026,1.026,3150,-0.027,0.416
2016-01-27 09:55:00,0,0.365,0,-0.78,-0.78,3150,-0.066,-0.159
2016-01-28 09:55:00,1,0.86,0,-0.291,-0.291,3150,0.066,0.319
2016-01-29 09:55:00,0,0.4,1,1.338,1.338,3150,0.514,-0.237
2016-02-01 09:55:00,0,0.255,1,0.665,0.665,3150,0.013,-0.337
2016-02-02 09:55:00,0,0.0,0,-0.564,-0.564,3150,-0.314,-0.455
2016-02-03 09:55:00,0,0.51,1,0.554,0.554,3150,-0.655,0.0
2016-02-04 09:55:00,0,0.4,1,0.289,0.289,3150,0.488,-0.351
2016-02-05 09:55:00,0,0.625,0,-1.122,-1.122,3150,-0.224,0.354
2016-02-08 09:55:00,0,0.0,1,0.435,0.435,3150,-0.795,-1.713
2016-02-09 09:55:00,1,1.0,1,0.081,0.081,3150,0.874,0.667
2016-02-10 09:55:00,1,0.855,0,-0.965,-0.965,3150,0.027,1.315
2016-02-11 09:55:00,0,0.4,0,-0.273,-0.273,3150,0.799,-1.184
2016-02-12 09:55:00,0,0.6,1,1.279,1.279,3150,-0.393,0.63
2016-02-15 09:55:00,1,0.86,1,0.332,0.332,3150,0.133,0.546
2016-02-16 09:55:00,0,0.205,1,0.786,0.786,3150,-0.093,-0.542
2016-02-17 09:55:00,1,0.995,1,0.733,0.733,3150,0.249,0.876
2016-02-18 09:55:00,0,0.595,0,-0.351,-0.351,3150,-0.389,0.143
2016-02-19 09:55:00,0,0.255,1,0.538,0.538,3150,-0.066,-0.299
2016-02-22 09:55:00,1,0.86,1,0.116,0.116,3150,0.168,0.663
2016-02-23 09:55:00,1,0.675,0,-0.853,-0.853,3150,-0.142,0.091
2016-02-24 09:55:00,0,0.0,1,1.81,1.81,3150,-0.473,-0.653
2016-02-25 09:55:00,0,0.605,1,1.128,1.128,3150,-0.246,0.286
2016-02-26 09:55:00,0,0.625,0,-0.55,-0.55,3150,-0.23,0.73
2016-02-29 09:55:00,1,0.81,0,-0.848,-0.848,3150,-0.09,0.078
2016-03-01 09:55:00,1,0.855,1,1.686,1.686,3150,-0.026,0.79
2016-03-02 09:55:00,0,0.22,1,0.672,0.672,3150,-0.089,-0.542
2016-03-03 09:55:00,0,0.61,1,0.708,0.708,3150,-0.227,0.076
2016-03-04 09:55:00,0,0.56,1,0.554,0.554,3150,-0.213,0.05
2016-03-07 09:55:00,0,0.26,1,0.566,0.566,3150,0.138,-0.364
2016-03-08 09:55:00,0,0.0,0,-0.328,-0.328,3150,-0.327,-0.377
2016-03-09 09:55:00,1,0.68,1,0.113,0.113,3150,-0.151,0.214
2016-03-10 09:55:00,1,0.85,0,-0.649,-0.649,3150,0.037,0.151
2016-03-11 09:55:00,1,0.86,1,0.625,0.625,3150,0.138,0.376
2016-03-14 09:55:00,1,0.71,1,0.325,0.325,3150,-0.1,-0.025
2016-03-15 09:55:00,0,0.255,1,0.488,0.488,3150,-0.063,-0.299
2016-03-16 09:55:00,1,0.91,1,0.623,0.623,3150,0.35,-0.012
2016-03-17 09:55:00,0,0.26,1,0.819,0.819,3150,0.124,-0.285
2016-03-18 09:55:00,1,0.795,1,0.074,0.074,3150,0.123,0.037
2016-03-21 09:55:00,1,0.89,1,0.074,0.074,3150,0.221,0.393
2016-03-22 09:55:00,0,0.37,1,0.233,0.233,3150,0.074,-0.147
2016-03-23 09:55:00,0,0.595,0,-0.32,-0.32,3150,-0.331,0.147
2016-03-24 09:55:00,0,0.37,1,0.471,0.471,3150,0.087,-0.173
2016-03-28 09:55:00,0,0.515,1,0.012,0.012,3250,-0.221,0.037
2016-03-29 09:55:00,0,0.595,1,1.161,1.161,3250,0.037,-0.345
2016-03-30 09:55:00,1,0.93,0,-0.243,-0.243,3250,0.085,0.464
2016-03-31 09:55:00,1,0.845,0,-0.219,-0.219,3250,0.024,-0.012
2016-04-01 09:55:00,1,0.745,1,1.176,1.176,3250,0.074,-0.098
2016-04-04 09:55:00,1,0.84,0,-0.327,-0.327,3250,-0.097,0.097
2016-04-05 09:55:00,0,0.585,0,-0.184,-0.184,3250,0.0,-0.537
2016-04-06 09:55:00,1,0.84,1,1.018,1.018,3250,-0.037,0.012
2016-04-07 09:55:00,0,0.585,0,-0.671,-0.671,3250,-0.049,-0.437
2016-04-08 09:55:00,1,0.905,0,-0.512,-0.512,3250,-0.037,0.294
2016-04-11 09:55:00,1,0.925,0,-0.816,-0.816,3250,0.073,0.343
2016-04-12 09:55:00,1,0.925,1,0.723,0.723,3250,0.11,0.184
2016-04-13 09:55:00,1,0.935,1,0.338,0.338,3250,0.194,0.279
2016-04-14 09:55:00,0,0.26,1,0.169,0.169,3250,-0.289,-0.024
2016-04-15 09:55:00,1,0.65,0,-0.06,-0.06,3250,0.072,-0.144
2016-04-18 09:55:00,1,0.985,1,0.723,0.723,3250,0.302,0.412
2016-04-19 09:55:00,1,0.925,0,-0.06,-0.06,3250,0.072,0.431
2016-04-20 09:55:00,1,0.895,1,0.036,0.036,3250,-0.048,0.204
2016-04-21 09:55:00,0,0.06,0,-0.275,-0.275,3250,-0.322,-0.178
2016-04-22 09:55:00,0,0.635,0,-0.06,-0.06,3250,0.192,-0.216
2016-04-25 09:55:00,0,0.61,1,0.241,0.241,3250,-0.168,0.036
2016-04-26 09:55:00,1,0.915,0,-0.227,-0.227,3250,0.144,0.144
2016-04-27 09:55:00,1,0.845,1,0.288,0.288,3250,0.036,0.0
2016-04-28 09:55:00,1,0.67,0,-0.755,-0.755,3250,0.397,-0.228
2016-04-29 09:55:00,0,0.31,1,0.097,0.097,3250,-0.4,0.072
2016-05-02 09:55:00,1,0.66,1,0.655,0.655,3250,-0.157,0.109
2016-05-03 09:55:00,0,0.015,1,0.036,0.036,3250,-0.291,-0.567
2016-05-04 09:55:00,1,0.665,0,-0.171,-0.171,3250,0.318,-0.681
2016-05-05 09:55:00,0,0.605,0,-0.256,-0.256,3250,-0.17,0.037
2016-05-06 09:55:00,1,0.855,1,0.527,0.527,3250,0.406,-0.061
2016-05-09 09:55:00,1,0.91,0,-0.17,-0.17,3250,0.195,0.146
2016-05-10 09:55:00,1,0.985,1,0.544,0.544,3250,0.315,0.279
2016-05-11 09:55:00,0,0.52,0,-0.555,-0.555,3250,-0.193,-0.024
2016-05-12 09:55:00,0,0.335,0,-0.024,-0.024,3250,-0.411,0.376
2016-05-13 09:55:00,1,0.745,0,-0.729,-0.729,3250,0.073,-0.097
2016-05-16 09:55:00,1,0.915,1,0.634,0.634,3250,0.294,-0.012
2016-05-17 09:55:00,1,0.835,0,-0.668,-0.668,3250,-0.049,-0.012
2016-05-18 09:55:00,1,0.905,1,0.049,0.049,3250,0.245,0.012
2016-05-19 09:55:00,0,0.06,1,0.531,0.531,3250,-0.516,-0.147
2016-05-20 09:55:00,1,0.805,0,-0.098,-0.098,3250,0.306,-0.098
2016-05-23 09:55:00,1,0.65,0,-0.134,-0.134,3250,0.061,-0.171
2016-05-24 09:55:00,1,0.985,1,0.46,0.46,3250,0.328,0.453
2016-05-25 09:55:00,1,0.935,1,0.012,0.012,3250,0.168,0.301
2016-05-26 09:55:00,0,0.555,1,0.12,0.12,3250,-0.203,0.12
2016-05-27 09:55:00,1,0.86,1,0.251,0.251,3250,0.072,0.012
2016-05-30 09:55:00,1,0.77,0,-0.048,-0.048,3250,-0.059,-0.071
2016-05-31 09:55:00,0,0.63,0,-0.262,-0.262,3250,-0.06,-0.131
2016-06-01 09:55:00,0,0.565,1,0.563,0.563,3250,-0.096,-0.215
2016-06-02 09:55:00,0,0.59,1,0.706,0.706,3250,-0.191,0.191
2016-06-03 09:55:00,0,0.53,1,0.311,0.311,3250,-0.191,0.0
2016-06-06 09:55:00,1,0.91,1,0.071,0.071,3250,0.166,0.095
2016-06-07 09:55:00,1,0.925,0,-0.047,-0.047,3250,0.059,0.285
2016-06-08 09:55:00,1,0.885,0,-0.024,-0.024,3250,0.201,0.047
2016-06-09 09:55:00,0,0.64,1,0.142,0.142,3250,0.095,-0.201
2016-06-10 09:55:00,0,0.585,0,-0.108,-0.108,3250,-0.084,-0.511
2016-06-13 09:55:00,1,0.88,0,-0.731,-0.731,3250,0.228,0.012
2016-06-14 09:55:00,0,0.625,0,-0.133,-0.133,3250,0.218,-0.338
2016-06-15 09:55:00,1,0.94,0,-0.434,-0.434,3250,0.121,0.363
2016-06-16 09:55:00,0,0.31,1,1.26,1.26,3250,-0.463,0.073
2016-06-17 09:55:00,0,0.3,0,-0.145,-0.145,3250,-0.193,-0.205
2016-06-20 09:55:00,1,0.93,0,-0.575,-0.575,3250,0.096,0.216
2016-06-21 09:55:00,1,0.8,1,0.108,0.108,3250,-0.096,0.012
2016-06-22 09:55:00,1,0.855,0,-0.312,-0.312,3250,0.024,0.024
2016-06-23 09:55:00,0,0.57,1,0.597,0.597,3250,-0.215,0.407
2016-06-24 09:55:00,1,0.985,0,-1.362,-1.362,3250,1.082,1.41
2016-06-27 09:55:00,0,0.155,0,-0.45,-0.45,3250,-0.448,-0.099
2016-06-28 09:55:00,1,0.98,1,0.521,0.521,3250,0.311,0.225
2016-06-29 09:55:00,1,0.925,1,0.831,0.831,3250,0.049,0.32
2016-06-30 09:55:00,0,0.345,1,1.394,1.394,3250,-0.254,0.485
2016-07-01 09:55:00,1,0.71,0,-0.095,-0.095,3250,0.335,-0.18
2016-07-04 09:55:00,1,0.835,0,-0.191,-0.191,3250,-0.048,0.0
2016-07-05 09:55:00,0,0.015,1,0.024,0.024,3250,-0.3,-0.394
2016-07-06 09:55:00,0,0.63,1,1.026,1.026,3250,0.012,-0.156
2016-07-07 09:55:00,1,0.935,0,-0.5,-0.5,3250,0.37,0.048
2016-07-08 09:55:00,1,0.925,1,0.628,0.628,3250,0.047,0.311
2016-07-11 09:55:00,1,0.795,0,-0.012,-0.012,3250,0.07,-0.047
2016-07-12 09:55:00,1,0.925,1,0.14,0.14,3250,0.07,0.411
2016-07-13 09:55:00,0,0.33,1,0.035,0.035,3250,-0.314,0.21
2016-07-14 09:55:00,0,0.59,0,-0.104,-0.104,3250,-0.196,0.873
2016-07-15 09:55:00,1,0.88,0,-0.232,-0.232,3250,-0.069,0.116
2016-07-18 09:55:00,1,0.77,1,0.209,0.209,3250,0.012,-0.081
2016-07-19 09:55:00,0,0.61,1,0.139,0.139,3250,-0.012,-0.209
2016-07-20 09:55:00,1,0.905,1,0.266,0.266,3250,-0.081,0.371
2016-07-21 09:55:00,0,0.63,0,-0.312,-0.312,3250,0.0,-0.127
2016-07-22 09:55:00,1,0.69,1,0.463,0.463,3250,-0.127,0.162
2016-07-25 09:55:00,0,0.545,1,0.046,0.046,3250,-0.219,0.104
2016-07-26 09:55:00,1,0.66,0,-0.104,-0.104,3250,0.185,-0.196
2016-07-27 09:55:00,1,0.825,0,-0.254,-0.254,3250,-0.058,-0.035
2016-07-28 09:55:00,1,0.81,1,0.139,0.139,3250,0.104,-0.046
2016-07-29 09:55:00,1,0.77,1,0.289,0.289,3250,-0.023,-0.069
2016-08-01 09:55:00,0,0.365,0,-0.023,-0.023,3250,-0.15,-0.333
