date,prediction,probability,actual_profitable,target_value,target_value_normalized,test_end_idx,Ret_0-1hr_value,Ret_4-8hr_value
2013-02-11 09:55:00,1,0.745,1,0.083,0.1406533912577377,2350,-0.099,0.182
2013-02-12 09:55:00,1,0.775,1,0.182,0.31046482636390177,2350,-0.05,0.149
2013-02-13 09:55:00,1,0.8,0,-0.197,-0.3387667867172987,2350,0.115,0.0
2013-02-14 09:55:00,1,0.65,1,0.33,0.5733208793236588,2350,0.066,-0.313
2013-02-15 09:55:00,1,0.8,0,-0.197,-0.34664209733105855,2350,0.115,0.016
2013-02-18 09:55:00,1,0.78,1,0.033,0.05874462127465919,2450,-0.049,-0.099
2013-02-19 09:55:00,1,0.97,1,0.262,0.4716232210470918,2450,0.28,0.132
2013-02-20 09:55:00,0,0.3,0,-1.049,-1.9114418189632636,2450,-0.196,0.049
2013-02-21 09:55:00,0,0.01,0,-0.017,-0.031322240163568105,2450,-0.316,-0.348
2013-02-22 09:55:00,0,0.355,1,0.548,1.024211367575019,2450,-0.182,0.033
2013-02-25 09:55:00,1,0.885,0,-2.382,-4.510370771190856,2450,0.049,0.346
2013-02-26 09:55:00,1,0.86,1,0.084,0.16051836563116414,2450,0.033,0.151
2013-02-27 09:55:00,1,0.965,1,1.051,2.0251490565591506,2450,0.402,0.101
2013-02-28 09:55:00,1,0.85,0,-0.428,-0.8296153603350095,2450,0.082,0.0
2013-03-01 09:55:00,0,0.35,1,0.831,1.6194519529280675,2450,-0.149,-0.083
2013-03-04 09:55:00,1,0.865,1,0.611,1.1940639154821562,2450,0.05,0.149
2013-03-05 09:55:00,1,0.89,1,0.212,0.414586310779752,2450,0.212,0.197
2013-03-06 09:55:00,1,0.87,0,-0.178,-0.3498477177339703,2450,-0.049,0.195
2013-03-07 09:55:00,1,0.875,1,0.016,0.031619708481694764,2450,0.032,0.195
2013-03-08 09:55:00,0,0.405,1,0.26,0.5163728234982942,2450,-0.162,0.292
2013-03-11 09:55:00,1,0.85,1,0.389,0.7782553433194239,2450,0.065,0.0
2013-03-12 09:55:00,1,0.845,0,-0.161,-0.3242520234892549,2450,0.032,-0.016
2013-03-13 09:55:00,0,0.275,1,0.194,0.39340968158166795,2450,-0.161,-0.178
2013-03-14 09:55:00,1,0.88,1,0.08,0.16356166697572386,2450,0.08,0.161
2013-03-15 09:55:00,0,0.1,1,0.258,0.5325616635959105,2450,-0.402,-0.193
2013-03-18 09:55:00,1,0.895,1,0.097,0.20258733327814477,2450,0.195,0.62
2013-03-19 09:55:00,1,0.785,0,-0.516,-1.0920628827614014,2450,0.016,-0.097
2013-03-20 09:55:00,1,0.88,1,0.129,0.27561144024720485,2450,-0.016,0.422
2013-03-21 09:55:00,1,0.79,0,-0.501,-1.0824937747897885,2450,-0.048,-0.048
2013-03-22 09:55:00,1,0.87,1,0.388,0.846952252458241,2450,0.162,0.098
2013-03-25 09:55:00,1,0.87,0,-0.802,-1.7686551711803382,2450,0.161,0.112
2013-03-26 09:55:00,1,0.96,1,0.193,0.4275523737854911,2450,0.274,0.032
2013-03-27 09:55:00,0,0.64,1,0.549,1.2258814602413393,2450,-0.065,-0.321
2013-03-28 09:55:00,1,0.875,1,0.289,0.6499758339340093,2450,0.113,0.193
2013-04-01 09:55:00,1,0.84,0,-0.352,-0.79441432151178,2450,-0.032,0.0
2013-04-02 09:55:00,1,0.895,0,-0.048,-0.10836820364247504,2450,0.16,0.434
2013-04-03 09:55:00,0,0.225,0,-0.785,-1.7728457632416807,2450,-0.287,0.128
2013-04-04 09:55:00,1,0.985,0,-0.016,-0.036196079390647486,2450,0.355,0.209
2013-04-05 09:55:00,1,0.76,1,0.831,1.8828246734533431,2450,0.016,-0.129
2013-04-08 09:55:00,0,0.25,1,0.76,1.7219022394275507,2450,-0.258,0.275
2013-04-09 09:55:00,0,0.21,1,0.45,1.019517887885457,2450,-0.384,0.0
2013-04-10 09:55:00,1,0.99,1,0.684,1.5467358947472707,2450,0.367,0.304
2013-04-11 09:55:00,1,0.855,1,0.268,0.6035024393187376,2450,0.0,0.047
2013-04-12 09:55:00,1,0.765,1,0.111,0.2497373345965746,2450,0.0,-0.11
2013-04-15 09:55:00,1,0.735,0,-1.872,-4.2298366144101,2450,0.0,-0.19
2013-04-16 09:55:00,1,0.855,1,0.657,1.482690912723973,2450,0.048,0.032
2013-04-17 09:55:00,0,0.6,0,-0.595,-1.3412926265172596,2450,-0.112,-0.287
2013-04-18 09:55:00,0,0.245,0,-0.324,-0.7275720223708306,2450,-0.548,0.275
2013-04-19 09:55:00,1,0.87,1,0.617,1.3762796080119415,2450,-0.049,0.162
2013-04-22 09:55:00,1,0.82,1,0.403,0.8891751152046994,2450,-0.097,0.145
2013-04-23 09:55:00,1,0.965,1,0.383,0.8304762630830324,2450,0.4,0.081
2013-04-24 09:55:00,1,0.87,0,-0.048,-0.10247913310625037,2450,0.143,0.079
2013-04-25 09:55:00,1,0.865,1,0.111,0.23374609990156478,2450,-0.079,0.175
2013-04-26 09:55:00,1,0.81,0,-0.158,-0.32984572965220504,2450,0.19,-0.079
2013-04-29 09:55:00,1,0.89,1,0.411,0.8577051878921067,2450,0.063,0.238
2013-04-30 09:55:00,0,0.16,1,0.553,1.14518344526576,2450,-0.283,-0.079
2013-05-01 09:55:00,0,0.325,0,-0.551,-1.1332135524515983,2450,-0.189,0.141
2013-05-02 09:55:00,1,0.79,1,0.616,1.2564247115015281,2450,-0.032,-0.063
2013-05-03 09:55:00,1,0.955,0,-0.031,-0.06254702802335557,2450,0.312,0.016
2013-05-06 09:55:00,1,0.845,1,0.217,0.43453068398304556,2450,0.0,0.016
2013-05-07 09:55:00,1,0.97,1,0.139,0.277265012795959,2450,0.232,0.155
2013-05-08 09:55:00,1,0.965,1,0.37,0.7459408500543403,2450,0.309,0.077
2013-05-09 09:55:00,1,0.86,0,-0.322,-0.6564179933107377,2450,0.154,0.015
2013-05-10 09:55:00,1,0.855,1,0.123,0.25066896830921526,2450,0.108,0.077
2013-05-13 09:55:00,0,0.25,1,0.369,0.7518057312440902,2450,-0.169,-0.185
2013-05-14 09:55:00,1,0.755,1,0.626,1.2725867454678415,2450,0.368,-0.276
2013-05-15 09:55:00,1,0.85,1,0.577,1.1682637735151493,2450,0.046,0.0
2013-05-16 09:55:00,1,0.905,0,-0.513,-1.0334807884877089,2450,0.242,-0.06
2013-05-17 09:55:00,1,0.87,1,0.483,0.9680955355629469,2450,0.121,0.076
2013-05-20 09:55:00,1,0.955,0,-0.015,-0.02991617894269304,2450,0.271,0.015
2013-05-21 09:55:00,1,0.81,0,-0.105,-0.20848397181914216,2450,0.165,-0.075
2013-05-22 09:55:00,1,0.87,0,-1.092,-2.1554520939689064,2450,0.15,0.075
2013-05-23 09:55:00,0,0.085,1,0.779,1.5254767462646095,2450,-0.198,-0.577
2013-05-24 09:55:00,0,0.04,1,0.611,1.187574526902921,2450,-0.228,-0.439
2013-05-27 09:55:00,1,0.65,1,0.364,0.70152497531139,2450,0.045,-0.439
2013-05-28 09:55:00,1,0.99,0,-0.704,-1.3465755228854057,2450,0.3,0.347
2013-05-29 09:55:00,1,0.765,0,-0.046,-0.08717042787651182,2450,0.076,-0.151
2013-05-30 09:55:00,1,0.96,0,-0.226,-0.42546646009272066,2450,0.394,0.03
2013-05-31 09:55:00,1,0.755,0,-1.318,-2.4582052183564373,2450,0.35,-0.68
2013-06-03 09:55:00,0,0.16,1,0.537,0.9932540448566889,2450,-0.275,-0.046
2013-06-04 09:55:00,1,0.955,0,-0.822,-1.506577631414726,2450,0.259,0.0
2013-06-05 09:55:00,1,0.725,0,-1.077,-1.9562372574381865,2450,-0.123,0.092
2013-06-06 09:55:00,1,0.86,1,0.621,1.116420459621284,2450,0.062,0.047
2013-06-07 09:55:00,1,0.86,1,0.597,1.0655617839348421,2450,0.092,0.046
2013-06-10 09:55:00,0,0.39,0,-0.015,-0.02657849425862917,2450,-0.182,0.228
2013-06-11 09:55:00,0,0.64,0,-0.077,-0.13577745660412047,2450,-0.061,-0.595
2013-06-12 09:55:00,0,0.305,0,-1.256,-2.2123620783111284,2450,-0.199,0.153
2013-06-13 09:55:00,1,0.885,1,1.378,2.417026084340117,2450,0.202,0.156
2013-06-14 09:55:00,1,0.905,0,-0.781,-1.3624432270407636,2450,0.246,-0.061
2013-06-17 09:55:00,1,0.99,0,-0.229,-0.39721677293247315,2450,0.353,0.43
2013-06-18 09:55:00,1,0.875,1,0.611,1.0504865109495063,2450,0.107,0.168
2013-06-19 09:55:00,0,0.58,0,-1.187,-2.014009024801642,2450,-0.137,0.137
2013-06-20 09:55:00,0,0.07,0,-1.511,-2.5297824349887015,2450,-0.202,-0.464
2013-06-21 09:55:00,1,0.845,0,0.0,0.0,2450,-0.094,0.283
2013-06-24 09:55:00,0,0.125,1,0.368,0.5895447154718132,2450,-0.889,-0.159
2013-06-25 09:55:00,1,0.88,1,0.365,0.5741797373188864,2450,0.016,0.687
2013-06-26 09:55:00,1,0.99,1,0.094,0.1455062178301438,2450,0.283,0.729
2013-06-27 09:55:00,1,0.965,0,-0.217,-0.33113671554951524,2450,0.311,0.047
2013-06-28 09:55:00,0,0.22,1,0.11,0.167520358727194,2450,-0.607,0.109
2013-07-01 09:55:00,1,0.99,0,-0.31,-0.47125142355920446,2450,0.498,0.563
2013-07-02 09:55:00,1,0.905,0,-0.449,-0.6783341634686865,2450,0.529,-0.047
2013-07-03 09:55:00,0,0.64,1,0.562,0.8443521201306783,2450,-0.031,-0.327
2013-07-04 09:55:00,1,0.865,1,0.031,0.046128263074590316,2450,0.077,0.124
2013-07-05 09:55:00,0,0.15,1,0.541,0.8018256604358749,2450,-0.416,-0.092
2013-07-08 09:55:00,1,0.895,0,-0.137,-0.20323718737898927,2450,0.138,0.568
2013-07-09 09:55:00,1,0.825,1,0.198,0.2953437223987472,2550,-0.076,0.015
2013-07-10 09:55:00,1,0.835,0,-0.015,-0.02251779650034383,2550,0.091,0.0
2013-07-11 09:55:00,1,0.715,1,0.376,0.5677178693116507,2550,-0.03,-0.15
2013-07-12 09:55:00,1,0.86,1,0.18,0.2732050829370077,2550,0.03,0.09
2013-07-15 09:55:00,1,0.73,1,0.194,0.2958507018070936,2550,0.03,-0.149
2013-07-16 09:55:00,0,0.575,0,-0.224,-0.3430649766298672,2550,-0.164,0.03
2013-07-17 09:55:00,0,0.525,0,-0.03,-0.0461259023006994,2550,0.015,-0.314
2013-07-18 09:55:00,1,0.89,1,0.208,0.3209359465318495,2550,0.119,0.239
2013-07-19 09:55:00,1,0.845,1,0.431,0.6671372614513842,2550,0.074,0.134
2013-07-22 09:55:00,0,0.54,1,0.252,0.39059801659954496,2550,-0.178,0.03
2013-07-23 09:55:00,1,0.745,0,-0.236,-0.3662474371432482,2550,-0.03,-0.044
2013-07-24 09:55:00,0,0.35,0,-0.341,-0.5292887611062733,2550,-0.354,0.133
2013-07-25 09:55:00,0,0.51,1,0.327,0.5076380754929165,2550,0.194,-0.579
2013-07-26 09:55:00,0,0.605,1,0.447,0.6940252916951176,2550,0.269,-0.43
2013-07-29 09:55:00,1,0.735,0,-0.178,-0.27593182817123024,2550,0.074,-0.089
2013-07-30 09:55:00,0,0.51,0,-0.252,-0.3900909559393436,2550,-0.133,-0.104
2013-07-31 09:55:00,1,0.84,0,-0.311,-0.4808079801149744,2550,0.089,0.03
2013-08-01 09:55:00,1,0.885,1,0.339,0.5230108740177304,2550,0.207,0.237
2013-08-02 09:55:00,1,0.71,1,0.412,0.636118494463948,2550,-0.044,-0.147
2013-08-05 09:55:00,1,0.86,1,0.059,0.09111824663612816,2550,0.015,0.073
2013-08-06 09:55:00,0,0.585,0,-0.25,-0.38654260382567707,2550,-0.162,0.103
2013-08-07 09:55:00,0,0.24,1,0.208,0.32164120422071174,2550,-0.326,-0.074
2013-08-08 09:55:00,1,0.825,0,-0.015,-0.02321927570599038,2550,-0.059,0.0
2013-08-09 09:55:00,0,0.605,0,-0.383,-0.5934180321457228,2550,0.37,-0.31
2013-08-12 09:55:00,0,0.525,1,0.134,0.20768846059430215,2550,0.223,-0.549
2013-08-13 09:55:00,0,0.525,1,0.282,0.4379545566311442,2550,-0.192,0.222
2013-08-14 09:55:00,1,0.72,0,-0.503,-0.7846352747542708,2550,0.163,-0.118
2013-08-15 09:55:00,0,0.34,0,-0.166,-0.2597581585854867,2550,-0.494,-0.015
2013-08-16 09:55:00,1,0.895,0,-0.271,-0.42526456543520363,2550,0.0,0.227
2013-08-19 09:55:00,1,0.88,0,-0.785,-1.2340335522610832,2550,0.257,-0.03
2013-08-20 09:55:00,1,0.765,1,0.304,0.4786551328637467,2550,-0.121,0.091
2013-08-21 09:55:00,0,0.63,0,-0.349,-0.5507107414829892,2550,-0.015,-0.197
2013-08-22 09:55:00,1,0.975,1,0.364,0.5755133017724122,2550,0.243,0.505
2013-08-23 09:55:00,1,0.73,1,0.257,0.40738299816975976,2550,-0.015,-0.121
2013-08-26 09:55:00,0,0.52,0,-0.496,-0.7881831253455006,2550,0.045,-0.24
2013-08-27 09:55:00,0,0.605,0,-0.883,-1.4055119310360638,2550,0.259,-0.257
2013-08-28 09:55:00,1,0.725,1,0.245,0.38980663078380734,2550,0.077,-0.138
2013-08-29 09:55:00,1,0.865,0,-0.031,-0.04930299225882025,2550,0.076,0.153
2013-08-30 09:55:00,0,0.455,0,-0.352,-0.5596286075145437,2550,-0.168,-0.167
2013-09-02 09:55:00,1,0.875,1,0.061,0.09642900978286763,2550,-0.076,0.213
2013-09-03 09:55:00,0,0.525,0,-0.531,-0.8352264277543242,2550,0.03,-0.319
2013-09-04 09:55:00,0,0.605,1,0.563,0.8810225648488753,2550,0.336,-0.305
2013-09-05 09:55:00,1,0.72,0,-0.271,-0.42241304696617255,2550,0.212,-0.151
2013-09-06 09:55:00,0,0.355,1,0.501,0.778921618243577,2550,-1.008,0.061
2013-09-09 09:55:00,1,0.815,1,0.391,0.6059176198001676,2550,0.332,-0.106
2013-09-10 09:55:00,1,0.9,1,0.223,0.34452284837340286,2550,0.03,0.314
2013-09-11 09:55:00,1,0.75,1,0.536,0.8258289491590299,2550,-0.104,-0.03
2013-09-12 09:55:00,1,0.715,0,-0.252,-0.3873107552389637,2550,-0.044,-0.133
2013-09-13 09:55:00,1,0.84,1,0.045,0.0693212812198985,2550,0.045,0.015
2013-09-16 09:55:00,0,0.475,0,-0.251,-0.3874585847329426,2550,-0.191,0.029
2013-09-17 09:55:00,1,0.83,1,0.177,0.273769175319672,2550,0.207,0.015
2013-09-18 09:55:00,1,0.835,1,1.222,1.8953022340955357,2550,-0.044,0.044
2013-09-19 09:55:00,1,0.895,0,-0.363,-0.564407927983365,2550,0.0,0.291
2013-09-20 09:55:00,1,0.82,0,-0.685,-1.067457617697727,2550,-0.087,0.073
2013-09-23 09:55:00,0,0.44,0,-0.103,-0.1606449519526185,2550,-0.176,-0.059
2013-09-24 09:55:00,1,0.74,0,-0.059,-0.09209052511902628,2550,-0.074,-0.044
2013-09-25 09:55:00,0,0.4,0,-0.133,-0.20773734119655132,2550,-0.222,0.015
2013-09-26 09:55:00,1,0.815,0,-0.162,-0.25435368918595896,2550,0.281,-0.104
2013-09-27 09:55:00,0,0.115,1,0.119,0.1881593813166857,2550,-0.208,-0.325
2013-09-30 09:55:00,1,0.735,1,0.254,0.40565469864734005,2550,0.015,-0.104
2013-10-01 09:55:00,1,0.875,1,0.611,0.9883397422223847,2550,-0.06,0.194
2013-10-02 09:55:00,0,0.515,1,0.506,0.8256336427118022,2550,0.089,-0.489
2013-10-03 09:55:00,0,0.02,0,-0.402,-0.6586639965442179,2550,-0.282,-0.253
2013-10-04 09:55:00,1,0.885,1,0.417,0.6852706138050889,2550,0.164,0.345
2013-10-07 09:55:00,0,0.515,0,-0.164,-0.26978482997229614,2550,0.075,-0.239
2013-10-08 09:55:00,1,0.74,0,-1.242,-2.0500033549481627,2550,0.0,-0.09
2013-10-09 09:55:00,0,0.62,0,-0.03,-0.04966744332879002,2550,-0.136,-0.015
2013-10-10 09:55:00,1,0.98,1,0.822,1.36785552105257,2550,0.435,0.362
2013-10-11 09:55:00,1,0.925,1,0.429,0.717185510173301,2550,0.386,-0.015
2013-10-14 09:55:00,1,0.925,1,0.873,1.46555336469567,2550,0.237,0.044
2013-10-15 09:55:00,0,0.615,0,-0.485,-0.8152473217476762,2550,-0.147,0.147
2013-10-16 09:55:00,1,0.925,1,0.248,0.4163551402547276,2550,0.514,-0.015
2013-10-17 09:55:00,1,0.73,1,0.935,1.5717434273156476,2550,0.176,-0.073
2013-10-18 09:55:00,1,0.73,1,0.202,0.3399570387774174,2550,0.159,-0.087
2013-10-21 09:55:00,1,0.72,0,-0.115,-0.19374997800604268,2550,0.115,-0.144
2013-10-22 09:55:00,1,0.88,1,0.029,0.048906467490030074,2550,0.344,-0.029
2013-10-23 09:55:00,0,0.2,1,0.216,0.3654997056720267,2550,-0.316,-0.187
2013-10-24 09:55:00,0,0.56,1,0.23,0.39044292593859864,2550,-0.129,-0.1
2013-10-25 09:55:00,1,0.885,1,0.2,0.3407491037949607,2550,0.114,0.201
2013-10-28 09:55:00,1,0.725,1,0.171,0.29229624809375576,2550,0.057,-0.142
2013-10-29 09:55:00,1,0.855,1,0.355,0.6109938124052622,2550,0.057,0.071
2013-10-30 09:55:00,1,0.85,0,-0.523,-0.9057554484355814,2550,-0.099,0.283
2013-10-31 09:55:00,0,0.595,0,-0.128,-0.22276300366421253,2550,-0.171,0.2
2013-11-01 09:55:00,1,0.83,0,-0.085,-0.14858411723846407,2550,0.157,0.0
2013-11-04 09:55:00,0,0.6,1,0.213,0.37382529690947675,2550,-0.142,0.014
2013-11-05 09:55:00,0,0.225,1,0.271,0.4776960140998235,2550,-0.171,-0.326
2013-11-06 09:55:00,1,0.93,0,-0.099,-0.17561731080528556,2550,0.241,0.142
2013-11-07 09:55:00,0,0.24,0,-1.245,-2.228873340455602,2550,-0.282,-0.085
2013-11-08 09:55:00,1,0.845,1,1.304,2.348299846306468,2550,0.143,0.1
2013-11-11 09:55:00,1,0.87,0,-0.071,-0.12854382174158735,2550,0.127,0.156
2013-11-12 09:55:00,0,0.51,0,-0.085,-0.15463493513216728,2550,0.17,-0.226
2013-11-13 09:55:00,1,0.94,1,0.951,1.7376573551620504,2550,0.342,0.114
2013-11-14 09:55:00,1,0.835,1,0.407,0.7439772913598365,2550,-0.028,0.014
2013-11-15 09:55:00,1,0.84,1,0.265,0.48459026946033096,2550,-0.042,0.098
2013-11-18 09:55:00,0,0.48,0,-0.237,-0.4335352395055543,2550,-0.195,0.126
2013-11-19 09:55:00,0,0.52,0,-0.196,-0.3586285206460198,2550,0.056,-0.223
2013-11-20 09:55:00,1,0.725,0,-0.503,-0.9205729062825548,2550,-0.056,-0.084
