Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
NQ,shortonly,Ret_fwd6hr,19,2950,11.71,296,10.0,45.9,-0.25,0.34,0.02,0.02,5.36,-2.53,0.50,7.52,0.18,0.07,0.19
NQ,shortonly,Ret_fwd6hr,4,3250,12.90,338,10.4,48.8,-0.43,0.50,0.02,0.02,3.85,-3.60,0.59,10.90,0.19,0.05,0.12
GC,longonly,Ret_fwd6hr,14,2450,9.72,263,10.7,47.5,-0.23,0.27,0.01,0.01,1.48,-1.08,0.27,6.24,0.16,0.04,0.11
GC,shortonly,Ret_fwd6hr,10,2700,10.71,266,9.9,52.3,-0.41,0.41,0.02,0.02,2.54,-1.99,0.37,9.72,0.14,0.04,0.09
GC,shortonly,Ret_fwd6hr,4,3150,12.50,347,11.0,51.3,-0.41,0.42,0.01,0.01,2.09,-3.93,0.34,11.84,0.13,0.03,0.06
NQ,longonly,Ret_fwd6hr,4,3250,12.90,361,11.1,53.2,-0.56,0.52,0.02,0.02,3.65,-4.43,0.41,16.77,0.12,0.02,0.05
GC,longonly,Ret_fwd6hr,10,2700,10.71,277,10.3,45.1,-0.32,0.39,0.01,0.01,2.49,-1.17,0.14,5.91,0.07,0.02,0.04
GC,shortonly,Ret_fwd6hr,21,3100,12.30,339,10.9,49.9,-0.27,0.28,0.01,0.00,1.58,-2.14,0.13,6.43,0.07,0.02,0.04
NQ,shortonly,Ret_fwd6hr,17,2600,10.32,278,10.7,50.4,-0.34,0.35,0.01,0.01,3.89,-3.54,0.16,9.90,0.07,0.02,0.04
GC,longonly,Ret_fwd6hr,2,3050,12.10,304,10.0,51.0,-0.34,0.33,0.01,0.00,1.65,-2.07,0.14,9.90,0.07,0.01,0.03
GC,shortonly,Ret_fwd6hr,6,3150,12.50,359,11.4,48.2,-0.48,0.52,0.00,0.00,2.65,-4.24,0.04,17.94,0.03,0.00,0.00
NQ,shortonly,Ret_fwd6hr,6,3200,12.70,348,10.9,50.3,-0.54,0.53,0.00,0.00,3.11,-2.47,-0.04,10.58,0.01,-0.00,-0.01
NQ,longonly,Ret_fwd6hr,16,3100,12.30,341,11.0,54.0,-0.34,0.29,-0.00,-0.00,1.40,-4.36,-0.05,11.02,-0.00,-0.00,-0.01
GC,shortonly,Ret_fwd6hr,16,2900,11.51,296,10.2,50.7,-0.26,0.25,-0.00,-0.00,1.74,-1.66,-0.06,7.51,-0.02,-0.01,-0.02
GC,longonly,Ret_fwd6hr,0,3000,11.90,309,10.3,47.6,-0.27,0.28,-0.01,-0.01,1.96,-1.95,-0.17,6.67,-0.08,-0.03,-0.05
NQ,longonly,Ret_fwd6hr,17,2600,10.32,257,9.9,53.7,-0.38,0.32,-0.01,-0.01,1.57,-3.51,-0.18,6.25,-0.05,-0.03,-0.06
GC,longonly,Ret_fwd6hr,8,3250,12.90,360,11.1,46.1,-0.47,0.50,-0.03,-0.03,2.56,-2.71,-0.81,17.99,-0.21,-0.04,-0.07
GC,longonly,Ret_fwd6hr,6,3150,12.50,342,10.9,47.4,-0.45,0.46,-0.02,-0.02,1.51,-2.61,-0.52,9.93,-0.15,-0.05,-0.08
NQ,shortonly,Ret_fwd6hr,21,2900,11.51,247,8.5,47.0,-0.22,0.22,-0.01,-0.01,1.55,-2.00,-0.26,7.24,-0.16,-0.04,-0.08
NQ,longonly,Ret_fwd6hr,6,3200,12.70,358,11.2,50.6,-0.75,0.69,-0.02,-0.02,4.63,-4.60,-0.63,14.26,-0.09,-0.04,-0.09
NQ,shortonly,Ret_fwd6hr,23,2800,11.11,291,10.4,45.7,-0.28,0.26,-0.03,-0.03,1.65,-1.49,-0.77,11.85,-0.39,-0.06,-0.10
NQ,shortonly,Ret_fwd6hr,2,2900,11.51,247,8.5,49.8,-0.29,0.24,-0.03,-0.03,1.48,-1.82,-0.59,10.03,-0.33,-0.06,-0.11
NQ,shortonly,Ret_fwd6hr,10,3300,13.10,338,10.2,45.9,-0.82,0.90,-0.03,-0.03,5.13,-6.64,-0.99,23.29,-0.13,-0.04,-0.11
GC,longonly,Ret_fwd6hr,4,3150,12.50,334,10.6,49.7,-0.50,0.40,-0.05,-0.05,2.16,-5.00,-1.48,20.74,-0.40,-0.07,-0.12
GC,longonly,Ret_fwd6hr,23,3000,11.90,286,9.5,44.1,-0.30,0.28,-0.04,-0.04,1.14,-1.14,-0.99,11.36,-0.52,-0.09,-0.13
GC,shortonly,Ret_fwd6hr,0,3000,11.90,309,10.3,45.6,-0.29,0.29,-0.03,-0.03,2.48,-2.28,-0.68,9.22,-0.29,-0.07,-0.14
GC,shortonly,Ret_fwd6hr,23,3000,11.90,314,10.5,47.1,-0.25,0.25,-0.02,-0.02,2.42,-1.52,-0.46,8.51,-0.24,-0.05,-0.15
NQ,shortonly,Ret_fwd6hr,8,3300,13.10,383,11.6,41.5,-0.67,0.73,-0.09,-0.09,2.87,-4.46,-2.64,32.41,-0.49,-0.08,-0.15
GC,shortonly,Ret_fwd6hr,17,2750,10.91,280,10.2,45.7,-0.27,0.25,-0.03,-0.03,1.27,-1.58,-0.82,10.67,-0.45,-0.08,-0.18
GC,shortonly,Ret_fwd6hr,12,2700,10.71,311,11.5,48.9,-0.28,0.26,-0.02,-0.02,1.32,-1.76,-0.51,7.30,-0.23,-0.07,-0.18
