Ticker,Direction,Target,Hour,NumObs,Years,NumTrades,TradeFreq,Win%,AvgLoss,AvgProfit,AvgPnL,Expectancy,BestDay,WorstDay,Annual%,MaxDD%,Sharpe,ProfitDD,UPI
GC,shortonly,Ret_fwd6hr,23,4000,15.87,388,9.7,50.3,-0.25,0.30,0.03,0.03,2.42,-1.00,0.62,5.08,0.33,0.12,0.37
GC,shortonly,Ret_fwd6hr,21,4100,16.27,420,10.2,47.9,-0.26,0.32,0.02,0.02,6.50,-1.69,0.43,7.06,0.18,0.06,0.14
NG,shortonly,Ret_fwd6hr,8,4100,16.27,463,11.3,54.0,-1.72,1.92,0.25,0.25,9.55,-8.21,6.56,38.10,0.55,0.17,0.46
NG,longonly,Ret_fwd6hr,8,4100,16.27,443,10.8,49.4,-1.75,1.99,0.11,0.10,11.26,-7.37,2.14,48.19,0.23,0.04,0.10
NG,shortonly,Ret_fwd6hr,14,3500,13.89,373,10.7,51.2,-1.06,1.07,0.03,0.03,6.01,-11.42,0.46,25.80,0.10,0.02,0.05
NG,longonly,Ret_fwd6hr,10,3600,14.29,413,11.5,47.9,-1.26,1.39,0.01,0.01,8.64,-6.22,-0.18,24.69,0.03,-0.01,-0.02
NG,shortonly,Ret_fwd6hr,10,3600,14.29,372,10.3,55.4,-1.45,1.37,0.12,0.11,6.79,-7.16,2.54,23.57,0.30,0.11,0.23
NG,longonly,Ret_fwd6hr,14,3500,13.89,417,11.9,53.5,-1.05,1.05,0.09,0.07,8.18,-7.78,2.28,28.50,0.30,0.08,0.19
NG,longonly,Ret_fwd6hr,23,2650,10.52,299,11.3,47.8,-0.73,0.79,0.00,-0.00,5.02,-3.65,-0.15,12.54,0.00,-0.01,-0.03
NG,shortonly,Ret_fwd6hr,21,2900,11.51,308,10.6,50.3,-0.58,0.78,0.11,0.11,4.36,-3.72,2.91,11.27,0.60,0.26,0.51
NG,longonly,Ret_fwd6hr,21,2900,11.51,332,11.4,50.3,-0.59,0.64,0.04,0.03,4.72,-3.53,0.90,10.87,0.21,0.08,0.18
NG,shortonly,Ret_fwd6hr,23,2650,10.52,299,11.3,53.8,-0.75,0.88,0.13,0.13,6.63,-3.44,3.60,11.37,0.59,0.32,0.89
NG,shortonly,Ret_fwd6hr,12,3600,14.29,402,11.2,48.3,-1.23,1.20,-0.05,-0.05,8.32,-13.33,-1.73,47.76,-0.13,-0.04,-0.07
NG,longonly,Ret_fwd6hr,12,3600,14.29,386,10.7,49.0,-1.23,1.73,0.22,0.22,9.68,-8.39,5.55,20.30,0.55,0.27,0.77
NG,shortonly,Ret_fwd6hr,19,2800,11.11,333,11.9,52.0,-0.61,0.49,-0.03,-0.04,2.88,-5.84,-1.01,23.86,-0.20,-0.04,-0.08
NG,longonly,Ret_fwd6hr,19,2800,11.11,272,9.7,50.7,-0.57,0.47,-0.03,-0.04,2.76,-2.27,-0.84,18.65,-0.23,-0.05,-0.11
NG,longonly,Ret_fwd6hr,17,3650,14.48,438,12.0,52.3,-0.81,0.70,-0.01,-0.02,6.83,-4.29,-0.48,23.21,-0.04,-0.02,-0.04
NG,shortonly,Ret_fwd6hr,17,3650,14.48,410,11.2,52.9,-0.74,0.62,-0.01,-0.02,4.99,-6.88,-0.42,37.30,-0.04,-0.01,-0.03
NG,longonly,Ret_fwd6hr,16,3900,15.48,415,10.6,53.7,-0.59,0.77,0.14,0.14,7.90,-6.82,3.68,13.85,0.61,0.27,0.78
NG,shortonly,Ret_fwd6hr,16,3900,15.48,417,10.7,57.1,-0.59,0.65,0.12,0.11,4.55,-5.67,3.24,20.00,0.67,0.16,0.47
